Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
16500000,1560,Kharghar,3,True,True,True,True,True,True,10576.923076923076
3700000,640,Kharghar,1,True,False,False,False,False,True,5781.25
22000000,1770,Kharghar,3,True,True,True,True,True,True,12429.378531073446
3100000,450,Kharghar,1,True,False,False,False,False,False,6888.888888888889
5500000,655,Kharghar,1,True,True,False,True,True,True,8396.946564885497
9500000,852,Kharghar,2,True,True,False,True,True,True,11150.234741784037
17500000,1600,Kharghar,3,True,True,False,True,True,True,10937.5
10000000,1140,Kharghar,2,True,True,True,True,True,True,8771.929824561403
16500000,1502,Kharghar,3,True,True,True,True,True,True,10985.352862849533
17500000,1600,Kharghar,3,True,True,False,True,True,True,10937.5
4800000,650,Kharghar,1,True,True,False,True,True,True,7384.615384615385
14000000,1600,Kharghar,3,False,True,True,True,True,True,8750.0
10000000,1140,Kharghar,2,True,True,True,True,True,True,8771.929824561403
13500000,1256,Kharghar,2,True,True,True,True,True,True,10748.407643312103
16500000,1600,Kharghar,3,True,True,False,True,True,True,10312.5
16500000,1600,Kharghar,3,True,True,False,True,True,True,10312.5
16000000,1680,Kharghar,3,False,True,True,True,True,True,9523.809523809523
17000000,1810,Kharghar,3,False,True,True,True,True,True,9392.265193370165
16000000,1680,Kharghar,3,False,True,True,True,True,True,9523.809523809523
17000000,1810,Kharghar,3,False,True,True,True,True,True,9392.265193370165
12300000,1305,Kharghar,2,False,True,True,True,True,True,9425.28735632184
11600000,1230,Kharghar,2,False,True,True,True,True,True,9430.894308943089
16000000,1725,Kharghar,3,False,True,True,True,True,True,9275.36231884058
16500000,1660,Kharghar,3,True,True,False,True,True,True,9939.759036144578
18500000,1700,Kharghar,3,False,True,False,True,True,True,10882.35294117647
17900000,1810,Kharghar,3,False,True,True,True,True,True,9889.502762430939
13300000,1482,Kharghar,3,False,True,True,True,True,True,8974.358974358975
11200000,1025,Kharghar,2,True,True,True,True,True,True,10926.829268292682
11000000,1131,Kharghar,2,True,True,False,True,True,True,9725.906277630416
3700000,500,Kharghar,1,True,False,False,True,True,True,7400.0
18500000,1700,Kharghar,3,True,True,True,True,True,True,10882.35294117647
5800000,750,Kharghar,1,True,True,False,True,True,True,7733.333333333333
15500000,1605,Kharghar,3,True,True,True,True,True,True,9657.320872274144
11000000,1255,Kharghar,2,True,True,True,True,True,True,8764.940239043824
5300000,660,Kharghar,1,True,True,True,True,True,True,8030.30303030303
10000000,1100,Kharghar,2,True,True,False,False,True,True,9090.90909090909
13000000,1150,Kharghar,2,True,True,True,True,True,True,11304.347826086956
16200000,1850,Kharghar,3,True,False,False,False,True,True,8756.756756756757
13500000,1235,Kharghar,2,True,True,True,True,True,True,10931.174089068825
10200000,1050,Kharghar,2,True,True,True,True,True,True,9714.285714285714
13500000,1235,Kharghar,2,True,True,True,True,True,True,10931.174089068825
14200000,1440,Kharghar,3,True,True,True,True,True,True,9861.111111111111
5300000,612,Kharghar,1,True,False,False,False,True,False,8660.130718954248
5500000,676,Kharghar,1,True,True,True,True,True,True,8136.094674556213
5500000,650,Kharghar,1,True,False,True,False,True,True,8461.538461538461
16000000,1600,Kharghar,3,True,True,True,True,True,True,10000.0
4300000,650,Kharghar,1,True,True,True,True,True,True,6615.384615384615
7500000,850,Kharghar,2,True,False,False,False,True,False,8823.529411764706
5500000,560,Kharghar,1,True,True,True,True,True,True,9821.42857142857
6000000,700,Kharghar,1,True,True,True,True,True,True,8571.42857142857
4500000,650,Kharghar,1,True,False,True,True,True,True,6923.076923076923
5500000,649,Kharghar,1,True,False,True,False,True,True,8474.57627118644
5500000,660,Kharghar,1,True,True,True,True,True,True,8333.333333333334
14800000,1600,Kharghar,3,False,True,True,True,True,True,9250.0
11800000,1150,Kharghar,2,True,True,True,True,True,True,10260.869565217392
5700000,650,Kharghar,1,True,False,True,False,True,True,8769.23076923077
5700000,650,Kharghar,1,True,False,True,False,True,True,8769.23076923077
6500000,750,Kharghar,1,True,True,False,True,True,True,8666.666666666666
4200000,630,Kharghar,1,True,False,False,True,True,True,6666.666666666667
5700000,650,Kharghar,1,True,False,True,False,True,True,8769.23076923077
4800000,540,Kharghar,1,True,True,False,True,True,True,8888.888888888889
4100000,635,Kharghar,1,True,True,True,True,True,True,6456.692913385827
7000000,600,Kharghar,1,True,True,True,True,True,True,11666.666666666666
5200000,690,Kharghar,1,True,True,True,True,True,True,7536.231884057971
7500000,600,Kharghar,1,True,True,True,True,True,True,12500.0
8750000,1000,Kharghar,2,True,True,True,True,True,True,8750.0
7100000,560,Kharghar,1,True,True,True,True,True,True,12678.57142857143
13000000,1000,Kharghar,2,True,True,True,True,True,True,13000.0
15500000,1185,Kharghar,2,True,True,True,True,True,True,13080.168776371309
15500000,1435,Kharghar,3,False,True,True,True,True,True,10801.393728222996
15000000,1530,Kharghar,3,True,True,True,True,True,True,9803.921568627451
13500000,1000,Kharghar,2,True,True,True,True,True,True,13500.0
12900000,1300,Kharghar,3,True,True,True,True,True,True,9923.076923076924
11000000,1083,Kharghar,2,True,True,True,True,True,True,10156.971375807942
11000000,1083,Kharghar,2,True,True,True,True,True,True,10156.971375807942
15500000,1530,Kharghar,3,False,True,True,True,True,True,10130.718954248367
14500000,1600,Kharghar,3,True,True,True,True,True,True,9062.5
6000000,590,Kharghar,1,True,True,True,True,True,True,10169.49152542373
10500000,1200,Kharghar,3,True,True,True,True,True,True,8750.0
11100000,911,Kharghar,2,True,True,True,True,True,True,12184.412733260153
12700000,1117,Kharghar,2,True,True,True,True,True,True,11369.740376007163
5500000,560,Kharghar,1,True,True,True,True,True,True,9821.42857142857
10000000,1090,Kharghar,2,True,True,True,True,True,True,9174.311926605504
13000000,1463,Kharghar,2,True,True,True,True,True,True,8885.850991114148
7200000,640,Kharghar,1,True,True,True,True,True,True,11250.0
5500000,600,Kharghar,1,True,True,True,True,True,True,9166.666666666666
5000000,450,Kharghar,1,True,True,True,True,True,True,11111.111111111111
8000000,650,Kharghar,1,True,True,True,True,True,True,12307.692307692309
5200000,675,Kharghar,1,True,True,True,True,True,True,7703.7037037037035
16000000,1300,Kharghar,2,True,True,True,True,True,True,12307.692307692309
14500000,1600,Kharghar,3,True,True,True,True,True,True,9062.5
8000000,800,Kharghar,2,True,True,True,True,True,True,10000.0
11000000,914,Kharghar,2,True,True,True,True,True,True,12035.010940919037
14500000,1600,Kharghar,3,True,True,True,True,True,True,9062.5
6000000,590,Kharghar,1,True,True,True,True,True,True,10169.49152542373
10500000,1200,Kharghar,3,True,True,True,True,True,True,8750.0
11100000,911,Kharghar,2,True,True,True,True,True,True,12184.412733260153
12700000,1117,Kharghar,2,True,True,True,True,True,True,11369.740376007163
5500000,560,Kharghar,1,True,True,True,True,True,True,9821.42857142857
10000000,1090,Kharghar,2,True,True,True,True,True,True,9174.311926605504
13000000,1463,Kharghar,2,True,True,True,True,True,True,8885.850991114148
7200000,640,Kharghar,1,True,True,True,True,True,True,11250.0
5500000,600,Kharghar,1,True,True,True,True,True,True,9166.666666666666
5000000,450,Kharghar,1,True,True,True,True,True,True,11111.111111111111
8000000,650,Kharghar,1,True,True,True,True,True,True,12307.692307692309
5200000,675,Kharghar,1,True,True,True,True,True,True,7703.7037037037035
16000000,1300,Kharghar,2,True,True,True,True,True,True,12307.692307692309
14500000,1600,Kharghar,3,True,True,True,True,True,True,9062.5
8000000,800,Kharghar,2,True,True,True,True,True,True,10000.0
11000000,914,Kharghar,2,True,True,True,True,True,True,12035.010940919037
7200000,640,Kharghar,1,True,True,True,True,True,True,11250.0
5500000,600,Kharghar,1,True,True,True,True,True,True,9166.666666666666
5000000,450,Kharghar,1,True,True,True,True,True,True,11111.111111111111
8000000,650,Kharghar,1,True,True,True,True,True,True,12307.692307692309
5200000,675,Kharghar,1,True,True,True,True,True,True,7703.7037037037035
16000000,1300,Kharghar,2,True,True,True,True,True,True,12307.692307692309
14500000,1600,Kharghar,3,True,True,True,True,True,True,9062.5
8000000,800,Kharghar,2,True,True,True,True,True,True,10000.0
11000000,914,Kharghar,2,True,True,True,True,True,True,12035.010940919037
13500000,1500,Kharghar,3,True,True,True,True,True,True,9000.0
8000000,800,Kharghar,1,True,True,True,True,True,True,10000.0
5000000,600,Kharghar,1,True,True,True,True,True,True,8333.333333333334
8500000,650,Kharghar,1,True,True,True,True,True,True,13076.923076923076
9500000,1050,Kharghar,2,True,True,True,True,True,True,9047.619047619048
6000000,735,Kharghar,1,True,True,True,True,True,True,8163.265306122449
9500000,759,Kharghar,1,True,True,True,True,True,True,12516.469038208168
6500000,735,Kharghar,1,True,True,True,True,True,True,8843.537414965986
6500000,649,Kharghar,1,True,True,True,True,True,True,10015.408320493067
8500000,660,Kharghar,1,True,True,True,True,True,True,12878.787878787878
10500000,1000,Kharghar,2,True,True,True,True,True,True,10500.0
13700000,1120,Kharghar,2,True,True,True,True,True,True,12232.142857142857
4200000,649,Kharghar,1,True,True,True,True,True,True,6471.494607087828
8000000,650,Kharghar,1,True,True,True,True,True,True,12307.692307692309
15000000,1120,Kharghar,2,True,True,True,True,True,True,13392.857142857143
4200000,735,Kharghar,1,True,True,True,True,True,True,5714.285714285715
4400000,650,Kharghar,1,True,True,True,True,True,True,6769.2307692307695
6500000,620,Kharghar,1,True,True,True,True,True,True,10483.870967741936
6500000,735,Kharghar,1,True,True,True,True,True,True,8843.537414965986
6500000,735,Kharghar,1,True,True,True,True,True,True,8843.537414965986
15500000,1677,Kharghar,3,True,True,True,True,True,True,9242.695289206917
20000000,1530,Kharghar,3,True,True,True,True,True,True,13071.8954248366
9500000,1075,Kharghar,2,True,True,True,True,True,True,8837.209302325582
5200000,735,Kharghar,1,False,True,True,True,True,True,7074.829931972789
5300000,641,Kharghar,1,True,True,True,True,True,True,8268.33073322933
6000000,660,Kharghar,1,True,True,True,True,True,True,9090.90909090909
4200000,735,Kharghar,1,True,True,True,True,True,True,5714.285714285715
5200000,650,Kharghar,1,True,True,True,True,True,True,8000.0
5300000,641,Kharghar,1,True,True,True,True,True,True,8268.33073322933
8500000,660,Kharghar,1,True,True,True,True,True,True,12878.787878787878
5200000,735,Kharghar,1,True,True,True,True,True,True,7074.829931972789
5200000,660,Kharghar,1,True,True,True,True,True,True,7878.787878787879
6000000,641,Kharghar,1,True,True,True,True,True,True,9360.374414976599
12000000,1380,Kharghar,3,True,True,True,True,True,True,8695.652173913044
14500000,1215,Kharghar,2,True,True,True,True,True,True,11934.156378600823
14000000,1100,Kharghar,2,False,True,True,True,True,True,12727.272727272728
12500000,1150,Kharghar,2,True,True,True,True,True,True,10869.565217391304
9000000,1031,Kharghar,2,True,True,True,True,True,True,8729.388942774005
10000000,1031,Kharghar,2,True,True,True,True,True,True,9699.321047526673
5600000,620,Kharghar,1,True,True,True,True,True,True,9032.258064516129
10500000,1080,Kharghar,2,True,True,True,True,True,True,9722.222222222223
10500000,980,Kharghar,2,True,True,True,True,True,True,10714.285714285714
6500000,685,Kharghar,1,True,True,True,True,True,True,9489.05109489051
13500000,1525,Kharghar,3,True,True,True,True,True,True,8852.459016393443
13500000,1370,Kharghar,3,True,True,True,True,True,True,9854.014598540147
14000000,1150,Kharghar,2,True,True,True,True,True,True,12173.91304347826
8500000,920,Kharghar,2,True,True,True,True,True,True,9239.130434782608
7000000,630,Kharghar,1,True,True,True,True,True,True,11111.111111111111
14500000,1650,Kharghar,3,True,True,True,True,True,True,8787.878787878788
4700000,650,Kharghar,1,True,True,True,True,True,True,7230.7692307692305
7000000,625,Kharghar,1,True,True,True,True,True,True,11200.0
10500000,950,Kharghar,2,True,True,True,True,True,True,11052.631578947368
7400000,720,Kharghar,1,True,True,True,True,True,True,10277.777777777777
9300000,950,Kharghar,1,True,True,True,True,True,True,9789.473684210527
5000000,700,Kharghar,1,True,True,True,True,True,True,7142.857142857143
5900000,650,Kharghar,1,True,True,True,True,True,True,9076.923076923076
6500000,700,Kharghar,1,True,True,True,True,True,True,9285.714285714286
6500000,700,Kharghar,1,True,True,True,True,True,True,9285.714285714286
6500000,650,Kharghar,1,True,True,True,True,True,True,10000.0
6500000,650,Kharghar,1,True,True,True,True,True,True,10000.0
17000000,1450,Kharghar,3,True,True,True,True,True,True,11724.137931034482
5500000,675,Kharghar,1,True,True,True,True,True,True,8148.148148148148
8499000,675,Kharghar,1,True,True,True,True,True,True,12591.111111111111
6900000,675,Kharghar,1,True,True,True,True,True,True,10222.222222222223
13500000,1240,Kharghar,2,True,True,True,True,True,True,10887.09677419355
12700000,1240,Kharghar,2,False,True,True,True,True,True,10241.935483870968
12000000,1100,Kharghar,2,True,True,True,True,True,True,10909.09090909091
11000000,1000,Kharghar,2,True,True,True,True,True,True,11000.0
12000000,1100,Kharghar,2,True,True,True,True,True,True,10909.09090909091
9000000,690,Kharghar,1,True,True,True,True,True,True,13043.478260869566
7600000,750,Kharghar,2,True,True,True,True,True,True,10133.333333333334
6800000,750,Kharghar,2,True,True,True,True,True,True,9066.666666666666
14500000,1096,Kharghar,2,True,True,True,True,True,True,13229.92700729927
13799999,1100,Kharghar,2,True,True,True,True,True,True,12545.453636363636
14500000,1257,Kharghar,2,True,True,True,True,True,True,11535.401750198886
12000000,1000,Kharghar,2,True,True,True,True,True,True,12000.0
14000000,1050,Kharghar,2,True,True,True,True,True,True,13333.333333333334
12000000,1050,Kharghar,2,True,True,True,True,True,True,11428.57142857143
9500000,1050,Kharghar,2,False,True,True,True,True,True,9047.619047619048
8000000,650,Kharghar,1,True,True,True,True,True,True,12307.692307692309
12200000,675,Kolshet Road,2,True,False,False,False,True,False,18074.074074074073
12400000,674,Kolshet Road,2,True,False,False,False,True,False,18397.626112759644
12400000,673,Kolshet Road,2,True,False,False,False,True,False,18424.962852897475
12100000,690,Kolshet Road,2,True,False,False,False,True,False,17536.231884057972
15400000,850,Kolshet Road,2,True,True,True,True,True,True,18117.647058823528
12000000,1250,Kolshet Road,2,True,True,True,True,True,True,9600.0
10300000,1210,Kolshet Road,2,True,True,True,True,True,True,8512.396694214876
12000000,1250,Kolshet Road,2,True,True,True,True,True,True,9600.0
10300000,1210,Kolshet Road,2,True,True,True,True,True,True,8512.396694214876
8800000,1050,Kolshet Road,2,True,True,True,True,True,True,8380.952380952382
7100000,700,Koper Khairane,1,True,True,True,True,True,True,10142.857142857143
10500000,685,Koper Khairane,1,True,True,True,True,True,True,15328.467153284671
7100000,700,Koper Khairane,1,True,True,True,True,True,True,10142.857142857143
6500000,685,Koper Khairane,1,True,True,True,True,True,True,9489.05109489051
9500000,620,Koper Khairane,1,True,True,True,True,True,True,15322.58064516129
